rt,response,accuracy,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,device,referer,mobile,success,stimulus,task,correct_response,correct,value,randomization,block_number,word_used,label,right_concept,right_P,right_Q
841.0,q,,canvas-keyboard-response,20,49596,0.0-4.16-0.16,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,q,True,,,,,,,,
836.0,p,,canvas-keyboard-response,21,50436,0.0-4.17-0.17,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,p,True,,,,,,,,
1026.0,p,,canvas-keyboard-response,22,51465,0.0-4.18-0.18,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,p,True,,,,,,,,
568.0,p,,canvas-keyboard-response,23,52036,0.0-4.19-0.19,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,p,True,,,,,,,,
658.0,q,,canvas-keyboard-response,24,52697,0.0-4.20-0.20,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,q,True,,,,,,,,
1720.0,p,,canvas-keyboard-response,25,54421,0.0-4.21-0.21,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,speaker,p,True,,,,,,,,
1704.0, ,,canvas-keyboard-response,26,56129,0.0-5.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,
,,,call-function,27,56131,0.0-6.0-0.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,
2752.0,j,,html-keyboard-response,28,58885,0.0-6.0-1.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,"<h3>Task 2 of 5</h3><p>In the next task, you will learn the meaning of two concepts, which will be associated with <em>p</em> and <em>q</em>. During the experiment, you will be shown sets of three objects. The same sets of three objects were shown to another participant, in the same order in which they will be shown to you. That participant was informed about the meaning of the words associated with <em>p</em> and <em>q</em>, unlike you. That participant sent you a message (either <em>p</em> or <em>q</em>) for each set of objects. Such messages will appear next to each set of objects. The aim of the participant who sent the messages to you is to have you pick a certain object out of the three displayed ones, for each set of objects. Your task is in fact not only to learn the meaning of the two concepts, but also to select the object that the other participant wanted you to return.</p><p>Of course, in the first couple of trials you will have no idea about the meaning of the concepts in question. That should however change later on. As a help, you will see the record of the trials that you already completed on the right part of the screen. This means that you will see all sets of three objects that were shown to you before, with the one that you were supposed to pick underlined, together with the message sent by the other participant. There is no time limit to complete the task, so please focus on being as accurate as possible in returning the object that the other participant wanted you to return, and look at the right part of the screen for help in solving the task.</p><p> We suggest to keep three fingers on the <em>j</em>, <em>k</em> and <em>l</em> keys, which are the keys that you will need to use to indicate which object you select.</p>",,,,,,,,,,,
1649.0,j,,canvas-keyboard-response,29,60537,0.0-6.0-2.0-0.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
1338.0,j,,html-keyboard-response,30,61879,0.0-6.0-2.0-1.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1596.0,k,,canvas-keyboard-response,31,63477,0.0-6.0-2.1-0.1,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,False,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
1370.0,k,,html-keyboard-response,32,64849,0.0-6.0-2.1-1.1,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
4532.0,j,,canvas-keyboard-response,33,69384,0.0-6.0-2.2-0.2,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
672.0,j,,html-keyboard-response,34,70056,0.0-6.0-2.2-1.2,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
6636.0,j,,canvas-keyboard-response,35,76693,0.0-6.0-2.3-0.3,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,cer,,,
494.0,j,,html-keyboard-response,36,77189,0.0-6.0-2.3-1.3,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
3925.0,k,,canvas-keyboard-response,37,81117,0.0-6.0-2.4-0.4,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,pr,,,
455.0,k,,html-keyboard-response,38,81573,0.0-6.0-2.4-1.4,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
5185.0,k,,canvas-keyboard-response,39,86761,0.0-6.0-2.5-0.5,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
550.0,k,,html-keyboard-response,40,87313,0.0-6.0-2.5-1.5,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2117.0,j,,canvas-keyboard-response,41,89433,0.0-6.0-2.6-0.6,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
405.0,j,,html-keyboard-response,42,89840,0.0-6.0-2.6-1.6,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1159.0,l,,canvas-keyboard-response,43,91000,0.0-6.0-2.7-0.7,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,False,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
450.0,k,,html-keyboard-response,44,91452,0.0-6.0-2.7-1.7,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
15078.0,j,,canvas-keyboard-response,45,106531,0.0-6.0-2.8-0.8,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,pr,,,
728.0,k,,html-keyboard-response,46,107261,0.0-6.0-2.8-1.8,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
4024.0,k,,canvas-keyboard-response,47,111288,0.0-6.0-2.9-0.9,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
380.0,k,,html-keyboard-response,48,111668,0.0-6.0-2.9-1.9,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1397.0,l,,canvas-keyboard-response,49,113068,0.0-6.0-2.10-0.10,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,cr,,,
494.0,k,,html-keyboard-response,50,113565,0.0-6.0-2.10-1.10,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
4104.0,j,,canvas-keyboard-response,51,117673,0.0-6.0-2.11-0.11,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
514.0,j,,html-keyboard-response,52,118188,0.0-6.0-2.11-1.11,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1336.0,l,,canvas-keyboard-response,53,119528,0.0-6.0-2.12-0.12,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
436.0,k,,html-keyboard-response,54,119966,0.0-6.0-2.12-1.12,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
998.0,l,,canvas-keyboard-response,55,120968,0.0-6.0-2.13-0.13,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
405.0,k,,html-keyboard-response,56,121375,0.0-6.0-2.13-1.13,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1095.0,j,,canvas-keyboard-response,57,122473,0.0-6.0-2.14-0.14,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
386.0,k,,html-keyboard-response,58,122861,0.0-6.0-2.14-1.14,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2159.0,k,,canvas-keyboard-response,59,125024,0.0-6.0-2.15-0.15,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,False,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
396.0,k,,html-keyboard-response,60,125422,0.0-6.0-2.15-1.15,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
1265.0,k,,canvas-keyboard-response,61,126693,0.0-6.0-2.16-0.16,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,phr,,,
389.0,k,,html-keyboard-response,62,127085,0.0-6.0-2.16-1.16,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1051.0,j,,canvas-keyboard-response,63,128140,0.0-6.0-2.17-0.17,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,cr,,,
840.0,k,,html-keyboard-response,64,128982,0.0-6.0-2.17-1.17,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1862.0,k,,canvas-keyboard-response,65,130849,0.0-6.0-2.18-0.18,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,,,,
410.0,k,,html-keyboard-response,66,131261,0.0-6.0-2.18-1.18,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1130.0,k,,canvas-keyboard-response,67,132397,0.0-6.0-2.19-0.19,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,cr,,,
454.0,k,,html-keyboard-response,68,132852,0.0-6.0-2.19-1.19,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
19813.0,k,,canvas-keyboard-response,69,152668,0.0-6.0-2.20-0.20,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,False,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,-,,,
792.0,k,,html-keyboard-response,70,153461,0.0-6.0-2.20-1.20,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
4512.0,l,,canvas-keyboard-response,71,157977,0.0-6.0-2.21-0.21,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,False,,"[[0,2,1],""draw_triangle"",""draw_square"",""draw_circle"",[""red"",""blue"",""green""],[100,20,60]]",3.0,,cw,,,
610.0,k,,html-keyboard-response,72,158589,0.0-6.0-2.21-1.21,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
23801.0, ,,canvas-keyboard-response,73,182397,0.0-6.0-3.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,
39362.0,"{""p_meaning_participants"":""small is the highest priority""}",[],survey,74,221775,0.0-6.0-4.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,not_100,
18523.0, ,,canvas-keyboard-response,75,240301,0.0-6.0-5.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,
15485.0,"{""q_meaning_participants"":""triangle is the highest priority""}",[],survey,76,255799,0.0-6.0-6.0,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,draw_triangle_and_(blue_or_green)
,,,call-function,77,255801,0.0-6.0-0.1,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,,,,,,,,,,,
1946.0,j,,html-keyboard-response,78,257749,0.0-6.0-1.1,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,"<h3>Task 3 of 5</h3><p>In the next task, you will learn the meaning of two concepts, which will be associated with <em>p</em> and <em>q</em>. During the experiment, you will be shown sets of three objects. The same sets of three objects were shown to another participant, in the same order in which they will be shown to you. That participant was informed about the meaning of the words associated with <em>p</em> and <em>q</em>, unlike you. That participant sent you a message (either <em>p</em> or <em>q</em>) for each set of objects. Such messages will appear next to each set of objects. The aim of the participant who sent the messages to you is to have you pick a certain object out of the three displayed ones, for each set of objects. Your task is in fact not only to learn the meaning of the two concepts, but also to select the object that the other participant wanted you to return.</p><p>Of course, in the first couple of trials you will have no idea about the meaning of the concepts in question. That should however change later on. As a help, you will see the record of the trials that you already completed on the right part of the screen. This means that you will see all sets of three objects that were shown to you before, with the one that you were supposed to pick underlined, together with the message sent by the other participant. There is no time limit to complete the task, so please focus on being as accurate as possible in returning the object that the other participant wanted you to return, and look at the right part of the screen for help in solving the task.</p><p> We suggest to keep three fingers on the <em>j</em>, <em>k</em> and <em>l</em> keys, which are the keys that you will need to use to indicate which object you select.</p>",,,,,,,,,,,
4280.0,k,,canvas-keyboard-response,79,262033,0.0-6.0-2.22-0.22,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,False,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
689.0,k,,html-keyboard-response,80,262724,0.0-6.0-2.22-1.22,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
2171.0,l,,canvas-keyboard-response,81,264897,0.0-6.0-2.23-0.23,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,cr,,,
525.0,k,,html-keyboard-response,82,265424,0.0-6.0-2.23-1.23,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
941.0,k,,canvas-keyboard-response,83,266369,0.0-6.0-2.24-0.24,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,False,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
499.0,k,,html-keyboard-response,84,266873,0.0-6.0-2.24-1.24,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
1224.0,l,,canvas-keyboard-response,85,268100,0.0-6.0-2.25-0.25,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
461.0,k,,html-keyboard-response,86,268565,0.0-6.0-2.25-1.25,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
1864.0,l,,canvas-keyboard-response,87,270432,0.0-6.0-2.26-0.26,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,cr,,,
562.0,k,,html-keyboard-response,88,270997,0.0-6.0-2.26-1.26,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2809.0,l,,canvas-keyboard-response,89,273809,0.0-6.0-2.27-0.27,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,pr,,,
517.0,k,,html-keyboard-response,90,274329,0.0-6.0-2.27-1.27,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2259.0,k,,canvas-keyboard-response,91,276592,0.0-6.0-2.28-0.28,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
350.0,k,,html-keyboard-response,92,276945,0.0-6.0-2.28-1.28,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
3743.0,l,,canvas-keyboard-response,93,280692,0.0-6.0-2.29-0.29,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,l,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
543.0,k,,html-keyboard-response,94,281238,0.0-6.0-2.29-1.29,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2106.0,j,,canvas-keyboard-response,95,283349,0.0-6.0-2.30-0.30,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,j,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,,,,
505.0,k,,html-keyboard-response,96,283857,0.0-6.0-2.30-1.30,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
838.0,k,,canvas-keyboard-response,97,284700,0.0-6.0-2.31-0.31,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,True,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,cr,,,
282.0,k,,html-keyboard-response,98,284985,0.0-6.0-2.31-1.31,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Correct!</b></p>You returned the object that the other participant wanted you to return.</p><p>Press any key to continue</p>,,,,,,,,,,,
2038.0,l,,canvas-keyboard-response,99,287029,0.0-6.0-2.32-0.32,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,,listener,k,False,,"[[0,2,1],""draw_circle"",""draw_square"",""draw_triangle"",[""blue"",""red"",""green""],[60,100,20]]",2.0,,-,,,
390.0,k,,html-keyboard-response,100,287422,0.0-6.0-2.32-1.32,30,1,2024-03-26 13:13:04,8dc0f95afc5e1bb424f9b02304a59b81,WebKit,https://uu.blackboard.com/,,,<p><b>Incorrect.</b></p>You can see the right answer underlined in the record on the right part of the screen.</p><p>Press any key to continue</p>,,,,,,,,,,,
